document_index,document,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7
332,"Potential sources of error in this experiment include random error, systematic error, selection bias, measurement error, and experimental design errors. These errors can affect the accuracy and reliability of the results.",1.0,1.195269195465882e-308,1.359221363164397e-308,1.2208939717102147e-308,3.668284228006947e-308,1.3359605601295547e-308,1.7219649324686707e-308,1.6517888194277203e-308
333,Not having explicit directions the experimenter could be confused.,0.3654580100421711,0.06510626197821064,0.06948360944628747,0.05937770844576362,0.16742453504293453,0.09544903022151494,0.08762968331266333,0.09007116151045427
334,"How colors may have affected viewing; technical error because being viewed on phones; also if the size of the bar graph was small or large, and the way the graph was positioned.",0.06195875985197785,0.2558420324047533,0.13385317790742754,0.22283609543077101,0.04324337773067245,0.04482889374474393,0.06882469006153383,0.09808679404146221
335,Angles and sight,0.06113042727760719,0.1235345727239206,0.0500005980947622,0.07466860102583245,0.03376293105464071,0.06445076390193154,0.3255314196459892,0.18945679758622316
336,One source of error was not having numbers next to the bars.,0.05647759512368372,0.14671998337092232,0.10865664515167636,0.21547029320505962,0.03892953144695012,0.03816257618398485,0.061686935313876944,0.08096375294354201
337,"Some possibility of errors involved in this experiment can consist of having a variety of students and ages that participate in this experiment could affect the experiment based on them either being a current or former stats 218 students, if it is completed taken in person or online, and the background of knowledge on statistical graphs are all possible sources of error.",0.04086921493703179,0.08434940201734946,0.3242508006618144,0.06338515486909997,0.035164416144703975,0.0354916978164098,0.04207988808887737,0.05358518715870035
338,color and width of the bar,1.40147958446067e-308,4.121749895288131e-308,2.1616259104119874e-308,1.0,1.01374427761901e-308,1.020127638296423e-308,1.759093462492484e-308,2.221696713325456e-308
339,"Device and Setting Variability: Online participants using tablets or working in a distracting environment may have inconsistent experiences, while in-person students could benefit from instructor guidance.

User Interaction Differences: Some participants may engage more deeply with 3D models than others, affecting their learning outcomes.

Tech Familiarity: Those more comfortable with technology may find the app easier to use, potentially impacting results.",0.05659736694833406,0.2864553389260839,0.06816404457331965,0.1068111902754141,0.0334034504333783,0.05421134510576647,0.10581435576197548,0.18474770671722673
340,People purposely putting in the wrong answer or what they think is wrong. Students having different pictures from other students.,0.12787077985084386,0.03439224262982856,0.036819194344346017,0.028959361476307892,0.05367441883485192,0.05485512340435421,0.051188844777662196,0.04697174855111785
341,A source of error could be lack of adequate effort from students.,0.29626806649918624,0.07607890225950283,0.07658780205078546,0.06094601146808739,0.11145960048736214,0.16213106755628817,0.10496890302327379,0.11155964665551396
342,"Some sources of error could be the sliding scale they included for the scale as it was hard to get the exact number to estimate due to the sensitivity of the scale. Another would be that the in person people doing the experiment could possibly gain more information from the researcher present compared to those who do it online. By gaining more information, that would mean like asking clarifying questions about the experiment.",0.15932096908853952,0.027898118313547587,0.03519270142061313,0.026429573276657976,0.08793021608181308,0.03105518219189725,0.03409251390226406,0.03626505654143897
343,"One source of error could be the observational units (the students participating). The students may rush through the experiment and not answer truthfully/carefully, which would skew the results. Another source of error could be the models themselves. The models on the online version could be different than the real life models, which would also introduce errors into the results.",0.14083271799434208,0.029973233575942327,0.037823496868650164,0.0279945473066659,0.0925648883964669,0.034058956550258944,0.036239303637598884,0.038697186486846294
344,"Someone not reading the directions, someone guessing or doing it random.",0.10750178096178149,0.031035369625992067,0.029758602371096423,0.02559154060805481,0.049037687786054045,0.05765536906712728,0.043743975432904265,0.04471767624860993
345,"Well its possible that a student doesn't try, which would give results that aren't accurate. A student could potentially be color blind and a difference in color perception could potentially influence the results. Same thing with depth perception.",2.1802368794595397e-308,4.926646554820917e-308,2.018791133023615e-308,2.494448512892679e-308,1.234459963264381e-308,2.5207653191037155e-308,4.807641296506273e-308,1.0
346,Some sources of error are it could've been randomized  more  or how many people did the experiment.,1.0,1.2243302207830207e-308,1.494249588931244e-308,1.2424072766062696e-308,4.1496783322349934e-308,1.3201284966072784e-308,1.620288637574035e-308,1.6338374191726295e-308
347,The sources of error involved were time and vision.,0.2642599661215644,0.07514933110522812,0.06274727226142304,0.062276362757985156,0.07745845575431948,0.09190361177851729,0.15405832299035632,0.12313598468105663
348,Some people took the experiment in real life and some did it online. There is going to be a difference in the two data collection methods.,0.1429389181445241,0.029963785444314977,0.03534367498838145,0.02745347881249094,0.08983658249094063,0.03646158769299949,0.036807535541967314,0.03937876770115255
349,There could be many errors based on the size of the picture in front of them. Some students also might not have had very good eyesight which could effect the answers that they gave.,0.2390984005098438,0.08781256358011251,0.08200536385017777,0.06380991528330508,0.08878486675495818,0.18538702153729084,0.11348185095114348,0.1396200175331684
350,Random guessing is a source of error in this experiment and the quality of the objects on the digital version vs the in person version.,0.05278705319763214,0.2380156411671351,0.060508069516107044,0.08229633766614282,0.03139053076348786,0.05887357308733254,0.11366715623322915,0.19947435694617954
351,some systems do not include an ALT option.,0.08624207226796934,0.05091543443836274,0.030317890274124387,0.03169938469441909,0.02437102387929801,0.03543702355928396,0.05104944671555744,0.05208288785114871
352,"There could be differences from how people did the experiment, such as online and in person. Also, people with vision problems might have struggled with this experiment.",2.2753284798162914e-308,3.516142367808809e-308,1.8346907945986685e-308,2.1387495612289486e-308,1.3044791313059875e-308,3.033740886449259e-308,5.403617270315034e-308,1.0
353,Variations in participants' attention levels during the survey could lead to inconsistent responses or errors in interpretation,0.11321793261544466,0.031044766139001777,0.03668988490535571,0.03004376290562328,0.0797054736757617,0.04026678085951979,0.04859095716052713,0.042641988095510196
354,"Perceptual Error: The participants may wrongly estimate the relative height of the bars due to bias in the visual perception, which is more likely to happen in the case of similar-sized bars.
User Interaction Error: Poor interaction by participants with the 3D model-for instance, poor rotation of the model-may lead to incorrect estimation.",0.0582619525671737,0.24387543512126672,0.07609969529413022,0.20476241795544337,0.036937116581520435,0.048174019796531936,0.09326015748350239,0.1423222381945201
355,"One source of error in this experiment is that some people could see the 3-D model in person, while others could only see it on their computer screen.",0.04563408232161081,0.42541565008530263,0.056423257239706634,0.07783666090454681,0.02746733697447043,0.04682395986750212,0.08156601295884314,0.13503783838951608
356,"In most data sets, there are markers on the y-axis, which gives the person viewing the data an idea of where the values are, which I think should've been represented in the study.",0.04508097278940007,0.18857295994568113,0.14635121606301793,0.1007301169980612,0.03277520875542728,0.03884548359725017,0.05103623881926588,0.07578356472588353
357,"Potential sources of error include:

* Visual Bias: Participants might perceive sizes differently based on the angle, lighting, or contrast of the models.

* Dimensional Interpretation: Students may have more difficulty estimating the size of 3D objects than 2D ones, leading to larger discrepancies.

* Individual Differences: Some students may have better spatial or quantitative reasoning skills than others.

* Environment: Viewing conditions (e.g., screen size, resolution, or lighting if done in person) could affect judgments.",0.05983146245462678,0.2305438553330782,0.07029573046742729,0.12485298558773203,0.03491139201214196,0.05432691366687593,0.11590036169429854,0.205542097525318
358,It just asked which one was bigger between the two shapes and I it didn't specifically say if we should measure just the one strip of the clump of strips that had that shape. Also we didn't know to what scale both of the set were to maybe the clump of strips with the circle had a measurement by 5 while the ones with the triangle had measurements by 25 so we don't know which one is truly bigger if we don't know the measurement proportion of the two different strips.,1.3650308892172733e-308,3.93779306541072e-308,1.902398685826484e-308,1.0,9.685515740491165e-309,1.0301289872675524e-308,1.900763466488258e-308,2.3299350759715254e-308
359,"Possible sources of error involved in this experiment are colorblindness, the brightness of the computer screen, and possible misprinting of the physical data.",2.4453439379048154e-308,3.6931278344684523e-308,1.8459289132617483e-308,2.1222523713678484e-308,1.3269298828277285e-308,2.9979391706408913e-308,4.913433230537467e-308,1.0
360,"Human interpretation

 observers talking before one goes into the experiment and revealing what is going on.",0.476208932387543,0.05256134387926415,0.05726614859636613,0.048562136448598574,0.14263187911779385,0.07983143410023376,0.0712242663622445,0.07171385910795593
361,The vision quality of participants or visual quality in charts could skew results as these would influence how participants see the graphs.,0.04972406175945333,0.17765717968977093,0.1417179447113125,0.09457442206959277,0.03558841196169571,0.042289054670910584,0.053886873521429145,0.08373781330982213
362,One errors this experiment might have is the differences between individuals. It could have been a lot hard for some individuals to understand the difference between the 3D shapes.  There could have been measurement errors between the different demo graphing being shown between the physical shapes and digital one.,0.03832937562206128,0.6158928485182046,0.059142997862421484,0.07586833359299992,0.02487244737707967,0.038475457620529105,0.05942320746632794,0.0879953319403761
363,"Perceptual bias, participants may struggle to judge relative sizes accurately due to a lack of depth cues. Inconsistent measurements, as participants may measure the relative size of the towers differently depending on the model type. And also one source of error could be if the participant faces technological issues, as that could happen when you are dealing with technology.",0.054802867323715074,0.1695868535464283,0.06582864833428737,0.14121341703607937,0.03270832948715996,0.04770849467123308,0.10302755872456076,0.16645370869621923
364,not using the same method for every participant (using in person or digital 3D graphs) or the graphs not being the same color.,0.048685787337520076,0.18023326705586412,0.14668672414568812,0.09415579243635344,0.03522080596438222,0.04138260964246497,0.052458532314403124,0.08035224279731107
365,"I think there could be errors in equipment/human error, I know the website crashed for me a few times so I felt a bit rushed. These can affect the strength and detail of the experiment.",0.5554520708835352,0.05172009490481947,0.05463627472758012,0.0465746265683775,0.0968387281531859,0.057940302241652454,0.0644413884558646,0.07239651406498476
366,The sources of error could of been that sense some people experimented online they could not have gotten the same experience as those who did it in person,0.63409882960499,0.03817690202439446,0.042697117175204496,0.036079540896324036,0.10190713656152266,0.044192810432625435,0.050168192404225376,0.05267947090071358
367,Students rush to complete this assignment and do not judge closely,0.5751904519417772,0.04458264857636665,0.048224711628093546,0.03877006731449386,0.08953249317185126,0.08272407862988404,0.059982244124570205,0.0609933046129634
368,"For online participants, the experimenter cannot control for the environment, including noise, lightness, temperature, and room, among other things such as honesty in responses by participants.",0.14397019076920123,0.02975013341637952,0.03456939383321074,0.02710596906717141,0.08820816912135343,0.03759748762090465,0.037312247836930226,0.039670739151620324
369,"Some sources of error could include eyesight differences, internet connection difficulties, or perception differences.",0.09755300460392798,0.04347945339365278,0.027540557912112754,0.02719926878465778,0.022564361922476555,0.034929340256940986,0.051243159247272414,0.05760601755912247
370,There are no errors.,0.5901879780503229,0.043402120283161164,0.043240444872736726,0.03789838487136686,0.06172383403183506,0.04370990366494862,0.055969863426417646,0.05836209047698776
371,"Because measurement inaccuracy is a part of human judgment, participants' estimates of the shorter bar's height might differ. Measurement mistake can result from a variety of factors, including individual cognitive biases, differences in visual perception, and differences in numerical reasoning ability.",0.04268380271513325,0.11471200140078187,0.05250258044833597,0.36872542208691095,0.02842961188991129,0.033428141836057634,0.07030146988942515,0.08585162209146477
372,The student's computers. The way the instructions are interpreted by students. Whether students were in person to take the quizzes or only online.,0.3521385157522012,0.06816575775973018,0.0685228724826538,0.05566408440111807,0.10188537528650002,0.15987788535756386,0.09480692798056911,0.0989385809796637
373,"A source of error that may be involved in this experiment is that participants may have a tendency to respond a certain way such as using common fractions like 1/3, 1/2, 3/4, etc, to identify the relative sizes of these lines. Another possible source of error in this experiment could be the participant's ability to accurately judge how large a line is in relation to another.",0.03185893750886421,0.05448036246496597,0.06546344691044505,0.04516138508938486,0.023191281188357678,0.026938489482605278,0.0341338462415915,0.048021424484715795
374,Mayne someone with bad eyesight.,1.758484047036753e-308,2.626032608236888e-308,1.431324535192412e-308,1.998945875517229e-308,1.063790398367936e-308,2.1214632626783444e-308,1.0,6.550511691832013e-308
375,The sources of error that are involved in this experiment could be people not taking the full time to try to correctly estimate the heights. Another source of error could be if someone accidentally looked at the wrong bars.,0.04388491122420524,0.1202166213779052,0.05345131530286143,0.352911887593385,0.028854816446029705,0.03408920139587011,0.07149441932842146,0.09173147968934252
376,"To provide an accurate response, I need more details about the specific experiment you are referring to. Please provide additional information about the experiment, such as its purpose, procedures, materials used, and any measurements taken.",1.0,1.168132831280013e-308,1.321900934669705e-308,1.2013069674449494e-308,3.400547087170475e-308,1.2656460457256206e-308,1.618997685407246e-308,1.597794953569087e-308
377,none,0.06310434765191177,0.024635342129489368,0.02832934270976144,0.027569980457935024,0.040072854940602545,0.02471382287506153,0.03549982577604355,0.028594838424490513
378,for me taking it online some errors that could have happened would be technology not working the correct way.,1.0,1.702234919407375e-308,1.5911278705533056e-308,1.3257046089718794e-308,2.012946617799037e-308,2.0363421037602524e-308,2.2410791118755076e-308,2.2011519479177415e-308
379,"Not having the objects physically nearby, technical issues, differences in how people gauge sizes.",0.05825392468434366,0.1299879168008545,0.06603962382142844,0.23015093755666033,0.035973569152440626,0.04572784148737487,0.10289843902559354,0.12760239982932498
380,"people could submit several if they wanted, it is not random who participates",0.09677647722425306,0.027076359030950587,0.03391476805520027,0.02776880067435565,0.13517941869774106,0.03186709786356964,0.037907457034349605,0.033603952911810286
381,"Not reading the questions right, clickinh.",0.09733845874027675,0.024461249060629825,0.02558084373126534,0.02261830468618049,0.03733686373091591,0.030585841952434016,0.03787656242086283,0.029840201920008556
382,3d modeling versus just the online version can cause a different outcome.,1.587505062453898e-308,1.0,1.8857637925852997e-308,2.360074726332761e-308,9.14748144096515e-309,1.5472313606606804e-308,2.427190454557745e-308,3.713470269535013e-308
383,I think that the experiment is up to human error and can be perceived differently by different individuals.,0.5508158207421672,0.04643036500873795,0.049488049664415286,0.04381658998964691,0.12152686696793547,0.05853106157997602,0.06346259520633557,0.0659286508407857
384,"It was pretty much all guessing, the only number you know is how tall the taller bar is.",1.362280846889324e-308,3.4721195966241323e-308,1.8495778178732235e-308,1.0,9.766694672636693e-309,1.006902175653748e-308,1.843254037647278e-308,2.2200944727788326e-308
385,The only primary source or flaw I noticed was that I could not use exactly 50% as an option. This can potentially reduce the numbers in the final experiment.,1.0,1.2112372040955396e-308,1.359502577436233e-308,1.1868340547421505e-308,3.1852188974672303e-308,1.338465930538957e-308,1.596628862611812e-308,1.6752599762505925e-308
386,Sources of error could be in screen brightness/resolution.,0.09742327749726887,0.04671386717009125,0.02894099752908156,0.029396856247586492,0.02396397399437358,0.03484279931698742,0.04939600557495742,0.05143738634981704
387,"the online version could have different results from the in person version. 

the classic human error",0.12461772738160429,0.03392430152039378,0.040460637245452485,0.030303383256196095,0.08437777239911211,0.04016438260045302,0.04024984138530046,0.044086285028259196
388,People could rush through and not put their full effort towards the experiments,0.42616377959454615,0.06029064489752286,0.06333881090856623,0.053888416937134934,0.13888487736414268,0.09515425535941024,0.08020305419322034,0.08207616074545654
389,"The participant could've incorrectly guessed which is shorter, they also could've not cared so didn't move the guessed height around to where they actually think, they could've actually like measured the heights of the bars instead of just perceiving them.",1.3693732484596205e-308,3.776330888513664e-308,1.8365707766193334e-308,1.0,9.640318457717636e-309,1.036351445860922e-308,1.9609746368792677e-308,2.377075060762927e-308
390,Different examples are given to different students.,0.2910951782695693,0.07426728490903158,0.0726319219322901,0.05955347965641307,0.10245248544311265,0.1837526283056192,0.106242460046836,0.1100045614371281
391,that it says to estimate so different people might have different definitions of that word.,0.14075358346942607,0.0933598533465817,0.15797495631668895,0.10310566650209234,0.0972685614707117,0.0690352410014739,0.1078960206671485,0.10418627269596199
392,"The error would be the fact that the option for 50 blocks tall was unavailable. Although options that were close could be used as an answer, the assumably correct answer could not be used.",1.8555509511194146e-308,1.5745243426116934e-308,1.063463449004604e-308,9.804688807698766e-309,9.772105945688456e-309,1.0,1.872652777665097e-308,2.659555035117716e-308
393,2D and 3D graphs,1.182121689747659e-308,1.0,2.4418188101500903e-308,2.4243476823447213e-308,8.298054759900853e-309,1.135021021506671e-308,1.581745023283321e-308,2.1789739809502183e-308
394,that the numbers that we we given to choose from are very specific,0.09852971787349059,0.07743469802227705,0.12087940904394137,0.09206076169058144,0.06917465760935808,0.04646102451106693,0.07876813095597233,0.07823745145833186
395,"Two potential sources of error in the experiment could include sampling bias, where the sample does not accurately represent the population of interest, and measurement error, which can arise from imprecise instruments or inconsistent data collection procedures. Addressing these sources of error is crucial for enhancing the validity and reliability of the study's findings.",0.5469696709627199,0.04381149648999595,0.050314673300167374,0.04433671713996956,0.1332744195659898,0.05232406890484851,0.06799423267660175,0.06097472095970723
396,Some bars were 3d and some weren't which could skew the results as a whole.,0.03602499691187669,0.3506831938786961,0.06296950381840534,0.16766533692744817,0.02458926458803377,0.02922519704038465,0.04928570811229421,0.07018539030365996
397,"Error that could be found in this could be in this especially since it is online is that is that online error, not seeing all the reality of the blocks because you are unable to really see the models, another possibility is possibly the color error, for example it may impact how the audience is viewing that possibly with eye color issues.",1.9936440068930257e-308,1.6055888908422027e-308,1.101468775054575e-308,1.004680920551784e-308,1.0194045036809895e-308,1.0,1.9364401184776297e-308,2.839702339511875e-308
398,A source of error is any factor that may affect the outcome of an experiment,0.6235652576170297,0.04193741049683107,0.043376937617096975,0.03864360157314264,0.08031868631274705,0.049214219095892076,0.061113053977689416,0.06183083330957106
399,"Human error, graph error",1.4786668742400564e-308,2.3012125510996473e-308,1.0,2.0919137015619214e-308,1.2323778139600285e-308,1.1122571076844905e-308,1.381618580618432e-308,1.6123311859943847e-308
400,"1. Subjective perception - we may perceive the height of the bar graph differently based on certain factors

2. Measurement errors - may be errors in the measurements we used to guess the height of the bar graph 

3. I feel like the environment you are surrounded by could be a factor such as distractions, or lighting conditions",1.377451043085199e-308,4.822047085994552e-308,1.9249857667900734e-308,1.0,9.562173017956706e-309,1.071354570019458e-308,2.022235097963812e-308,2.5857167049516504e-308
401,broad numbers,0.09717832894673022,0.07794982706726225,0.12364297673161467,0.09309923012990005,0.06773465019516399,0.04634104068920355,0.07827402086980474,0.07732577653534028
402,Human error is a big source,0.10113820740757788,0.03780325729793273,0.0329436558168321,0.036058379329589135,0.04417949385015871,0.04123276239981204,0.08638647208185952,0.05853673980970499
403,"There are more than two genders.

The way people think could effect the study; some people are more hands on thinkers, others can think abstractly, some are literal thinkers. 

Those have perfect vision compared to those who don’t could skew the data.",0.09590019821113284,0.026474347641992163,0.03691504770197508,0.027464213528558348,0.15367788845807986,0.02989956587243301,0.03612112962347391,0.033581954499758024
404,A source of error in this experiment could have been if the 3-D models printed faulty or were damaged at all. Or if someone's virtual 3-D model did not load correctly on their computer.,1.457245691329195e-308,1.0,1.838753181609627e-308,2.3722035685869077e-308,8.839556877366416e-309,1.4678877992964213e-308,2.306083184843555e-308,3.533194617281194e-308
405,Sources of error includes not being able to tell the values of the bars in the bar graphs.,0.053265955987415216,0.12391469356892863,0.15048964138455076,0.12796704423570066,0.03810767617566475,0.03588814954438397,0.05492287382711717,0.07170773919213293
406,Human perception,2.0280935564603587e-308,2.951484843646795e-308,1.467553692927348e-308,2.1420229077826837e-308,1.1025917894117025e-308,2.0564107168548862e-308,1.0,6.044439418698534e-308
407,There were type I errors in the experiment due to them not rejecting the null hypothesis,0.378965863458786,0.04713756991451506,0.05632610397433918,0.04956835999024679,0.14814959917796022,0.04792108100827406,0.06486501712804796,0.0607657651559498
408,"Rounding errors on the students part, indicating the wrong 3-D printed model, filling in tables wrong, reading questions wrong.",0.2918779845183672,0.07832525942760464,0.07499330638795842,0.05948175858064036,0.09657202953720939,0.1773766254875478,0.10339109659600401,0.11798193946466828
409,"I can't quite remember what the study said it's population was, but there could be a sampling bias based off the fact that this specific Stats 218 class was experimented. Since it was required and also anonymous, certain students could also have put in more or less effort into the test which could make the results less accurate.",2.6993021621395804e-308,8.41362253035314e-309,1.14033662908326e-308,9.007908977112537e-309,1.0,9.59386576262229e-309,1.0765029950477335e-308,1.0129603700337047e-308
410,Sampling a population of students in a statistics course may not accurately represent a larger population's ability to guess proportion. Statistics students may have some predisposition to the concept giving them an advantage over non-statistics students,2.621543185020384e-308,8.25319684995274e-309,1.0980051337871667e-308,8.96188516387765e-309,1.0,9.387919904111895e-309,1.07434620790899e-308,9.92381518535242e-309
411,"Sources of error include lack of participation, or lack of effort.",0.4459758730610115,0.05872587782402726,0.056604086472789965,0.047583850642043075,0.08335814705448617,0.09348268043082658,0.08999345592387842,0.08558286112423916
412,Type 1 and Type 2,0.06286150177028499,0.023900740651670322,0.028323110325794456,0.02722539398049036,0.04424765570729462,0.023960203684038218,0.03371703489262162,0.028284713953101177
413,Cant guarantee students are accurately doing experiment could be inputing random guesses.,1.0,9.794362279443977e-309,1.1173594892762363e-308,8.757003879571463e-309,2.2539877552122596e-308,1.6817066625388013e-308,1.3101528192012153e-308,1.349051794788005e-308
414,the sources of error involved in this experiment is how the sampling was chosen. was it random assignment? random sampling? random selection?,0.15904126539481675,0.02105412685235586,0.02609748314246722,0.022814632740631023,0.11343781412702546,0.022302770186222797,0.029195641866539862,0.027240362467043745
415,"Human error, since it is not a multiple-choice experiment with exact answers to pick from it is up to every individual from Stat 218 to determine the exact height of the smaller bar.",1.3702564601312345e-308,3.614474237823082e-308,1.868390056140108e-308,1.0,9.785108076057125e-309,1.0163588833800236e-308,1.8646035271401576e-308,2.267129125445155e-308
416,you never find out if your right and some of the graphs where different than others,1.41508981021915e-308,2.3873612388603404e-308,1.0,2.1065021437263014e-308,1.184688247030324e-308,1.092998776327635e-308,1.3474988195854806e-308,1.593227604993184e-308
417,It is all opinion based.,2.1482632826499737e-308,2.50987546011962e-308,1.4286601791762854e-308,1.970084425372285e-308,1.1695660199545286e-308,2.106204430911635e-308,1.0,5.872026064797333e-308
418,Human error.,0.09814165458548359,0.038255730136004445,0.03268788443314317,0.03646971789789098,0.042352110915491036,0.04072696299625396,0.09035329017891613,0.05929161685028379
419,Some sources of error include how people are just guessing and it's not exact. Another could be if someone rushed through the experiment. Another could be if someone was tired when they took the experiment.,0.4571637014143498,0.06033601082151283,0.07217922029720242,0.05989412112654652,0.13045384414571606,0.06099499438557841,0.0761525303909138,0.08282557741818014
420,"Human error, sampling is convenient.",0.13654203565545284,0.02788866385692127,0.0353945207004248,0.03118787413653041,0.17451780954255713,0.031205847510282544,0.04002486037774489,0.03524581834132445
421,"Education level

experience reading graphs",1.2726026135606534e-308,2.76933435005555e-308,1.0,2.093322939515169e-308,1.049213545989848e-308,1.1189241880912364e-308,1.332660999681106e-308,1.6406817305496426e-308
422,"People having bad estimation skills, not looking at the graphs at the right angles, and people not spending enough time looking at the graphs and rushing through the questions.",0.11307826190678126,0.031779984669741176,0.03345426925235825,0.026210680901119113,0.045997759109302004,0.05382675784839241,0.0460050093696528,0.043307474150977875
423,"It is not particularly rushed, so you can spend a long time studying the graphs. This means that your answer will be more accurate than if you were just glancing at the graph, which would be more similar to real life.",1.2907190982144295e-308,2.599856015621261e-308,1.0,2.077145278147489e-308,1.0777338108195414e-308,1.09273958218182e-308,1.3128506574970144e-308,1.5902421954548845e-308
424,"It is mostly testing statistics students

Individuals may have just put random answers

There are no numbers used on each graph, the individual is asked to estimate using their own judgement",1.3118163736258035e-308,2.6189617933337794e-308,1.0,2.0773642474244277e-308,1.1156991611691887e-308,1.110685935517754e-308,1.3302171439751703e-308,1.6278864665511723e-308
425,Human perception,2.1034483974752123e-308,2.853520563210584e-308,1.478691150178856e-308,2.105603418957052e-308,1.130371911236724e-308,2.109572925835047e-308,1.0,6.120985222775289e-308
426,Errors that could affect the experiment is outdated computers and mis-click of the wrong graphs.,0.05907180504731991,0.11111217111185688,0.196422583758902,0.07981639392760734,0.044127267170688246,0.04500235775999798,0.05491784684740628,0.0785011430489197
427,No numerical data given on the graphs or distance marks to gauge quantity.,1.397106963692259e-308,2.393910977351278e-308,1.0,2.197887190343447e-308,1.156103400478592e-308,1.058626784359929e-308,1.3300112561741866e-308,1.5717691107778255e-308
428,the different variations in the context,0.06251162951515556,0.04693943018135577,0.03393112904504507,0.040831441476775844,0.031516455273344325,0.048235534904330975,0.46003140851227553,0.0875867751242594
429,the 3d prints and incorrect sets,1.469528134440169e-308,1.0,1.8931424304695286e-308,2.283506963779044e-308,8.81784581376383e-309,1.420373487645504e-308,2.1044900353465673e-308,3.079253153627736e-308
430,None.,0.06276304206052061,0.024764838376160638,0.028373172785365906,0.02768278899016686,0.03970962747944562,0.024833415665268053,0.03573740462245205,0.02865606498591603
431,"In my opinion, there wasn't any error in this experiment. 

We used the https://shiny.srvanderplas.com/3d-graphics/ in this experiment and it was good.",0.04346046222065853,0.5457942148216156,0.07129492094361793,0.09123145289366931,0.029084595553090446,0.04250182863369253,0.0656893705772675,0.09338604085109785
432,Some students may have not even tried to do the experiment well.,0.6764579718127939,0.03329276969225705,0.03691384822049206,0.029684385051078774,0.07585646376260889,0.05760629747523888,0.04466277736351077,0.04552548662201962
433,"Human error, digital error, physical error.",0.10158148227150147,0.03797482734736992,0.03238077335565642,0.035618105858980884,0.042070515331591715,0.04106858950580744,0.08831576034542372,0.05926891397713557
434,People may accidentally put the wrong shape for the shorter/taller graph.,0.04283820884024147,0.11135245897362742,0.18860857233155962,0.08906656443832625,0.031166035312980688,0.03449631506736383,0.04762953036951906,0.06149120733402088
435,Student may be blind or visually impaired. The internet may give out. The models may be titled wrong.,0.20526363636808312,0.08992534733305804,0.07719370603196986,0.06152371530834012,0.07766028100543144,0.22662643445974504,0.111544902241355,0.15026197725201734
436,Students not participating or just answering without actually paying attention.,0.42715346215097355,0.060674742165312,0.06458870396884475,0.05139793058021657,0.10657312410298518,0.12103941491159033,0.08428873698976219,0.08428388513031522
437,"One source of error could be participants incorrectly identifying a shape. For example, a participant may be told to report their estimate on the triangle but accidentally report on the square instead.",0.0467719956110919,0.14063289780531826,0.06233642933122714,0.07883182023544143,0.027138226455204445,0.04353012540495075,0.07977055580761475,0.11137733562390285
438,The blocks could be broken in some sets,1.733555493776632e-308,1.5647352640025017e-308,1.0358598436179195e-308,9.664718653919684e-309,9.368633060016617e-309,1.0,1.8493903225490633e-308,2.546534922500964e-308
439,I thought it was talking about the blocks as a whole not the one column at first.,1.7491718491488927e-308,1.680123852823123e-308,1.0920421091068318e-308,1.0186464270351444e-308,9.54668617572481e-309,1.0,1.9992458465550352e-308,2.9424726204519646e-308
440,I think the sources of error involved in the experiment is looking at the figure and just guestimating rather than actually trying to estimate the percentage difference of the compared bar graphs.,0.05267753421402682,0.11313825270109552,0.17838534617257873,0.10623672824598067,0.04246462524568806,0.03734057396291679,0.054339210186019636,0.07168150318758791
441,"Different environments, accidental answers, wrong kits put down/given, systematic errors (misinterpretation of the experiment).",0.30199917936577264,0.07514859956893806,0.07264620586588377,0.06035262423135386,0.11194358981338624,0.16022710606610124,0.10533882270016401,0.11234387238840007
442,Object conditions have errors,1.8126731090819024e-308,1.0,1.7713415532425024e-308,2.157686330901472e-308,9.5400301211244e-309,1.7441210375842575e-308,2.758133763863696e-308,4.12480723247368e-308
443,"One error that could be present is human error. The fact that everyone had to determine how much the other graph was all depends on each persons perception of the graph itself, therefore everyone’s answers could be wildly different due to human error.",1.4409595108447985e-308,2.3042533518444455e-308,1.0,2.0313464739768517e-308,1.224027270070216e-308,1.111955949093374e-308,1.358929655295472e-308,1.5964847420575105e-308
444,One source of error could be the differences in screen size and formatting between study participants introducing an extra degree of variability in their ability to interpret graphs. Small errors in the 3D printing of sample kits used by study participants could also introduce variability that skews results.,0.052287197783776045,0.18915655130043516,0.11889890964961664,0.09174022698817597,0.03579959536074048,0.043600998204941246,0.055867508771869356,0.09182477363443219
445,"There are different people might not that sensitive with 2D shapes or 3D models, it makes the data more fuzzy.",0.02580332196767779,0.5958599930137709,0.05528334433155768,0.05927849873033487,0.017530374420371413,0.024169976542488338,0.03659177744462294,0.05265811258519873
446,"The slider not being entirely accurate, our eyes and the angle of the given physical and perceived graphs on the website.",0.05081729530020547,0.14369986115916888,0.12415254328871826,0.1326354154744302,0.037879154338247054,0.035698002749478375,0.05456929983984701,0.07681220176579896
447,i think some sources of error involved where the understanding of the subject and whether they were doing it as intended. Another one was the wording which was a little confusing.,1.0,1.554574849534316e-308,1.436953987497255e-308,1.204627195968178e-308,1.981213926842997e-308,2.295681786315343e-308,2.132396237886202e-308,2.0645448591370336e-308
